behavior,step_index,source_h3,target_h3,source_lon,source_lat,target_lon,target_lat,edge_distance_km,w_cost,c_cost,d_cost,f_cost,total_edge_cost
wind_distance_balanced,12,83dd54fffffffff,83dd50fffffffff,-23.10140666299594,-59.66622111244909,-23.112941707109805,-58.57683896953471,121.13572289064494,43.38049482277315,55.92486688912883,49.99880936746571,0.0,46.68965209511943
wind_distance_balanced,13,83dd50fffffffff,83dd53fffffffff,-23.112941707109805,-58.57683896953471,-23.123662305289525,-57.499686316126734,119.77573757173217,44.47394667487604,60.59586853392994,49.99880936746571,0.0,47.23637802117088
wind_distance_balanced,14,83dd53fffffffff,83dc2dfffffffff,-23.123662305289525,-57.499686316126734,-23.13365177297039,-56.435306707713295,118.35532447201544,45.214797899357016,64.42148271788245,49.99880936746571,1.625387033683602,47.60680363341136
wind_distance_balanced,15,83dc2dfffffffff,83dc29fffffffff,-23.13365177297039,-56.435306707713295,-23.142982436491348,-55.38419564138213,116.87982574567395,46.25154915473048,67.1127342654233,49.99880936746571,0.0,48.1251792610981
wind_distance_balanced,16,83dc29fffffffff,83dc76fffffffff,-23.142982436491348,-55.38419564138213,-23.15171738703949,-54.346800634238704,115.3545750990656,47.23597237749053,69.33645566536416,49.99880936746571,0.0,48.617390872478126
wind_distance_balanced,17,83dc76fffffffff,83dc72fffffffff,-23.15171738703949,-54.346800634238704,-23.22664498883461,-53.3015531057588,116.3303605446928,49.237564744920114,72.38129943759473,49.99880936746571,0.0,49.61818705619291
wind_distance_balanced,18,83dc72fffffffff,83dc54fffffffff,-23.22664498883461,-53.3015531057588,-23.315145507371767,-52.24124470504498,118.05127686350924,50.47107315156632,73.89725873910245,49.99880936746571,0.0,50.23494125951602
wind_distance_balanced,19,83dc54fffffffff,83dc50fffffffff,-23.315145507371767,-52.24124470504498,-23.40042082318678,-51.16921634580972,119.34900059304536,51.232891877133866,75.20216825859555,49.99880936746571,0.0,50.61585062229979
wind_distance_balanced,20,83dc50fffffffff,83dc53fffffffff,-23.40042082318678,-51.16921634580972,-23.48264372620135,-50.08604253336464,120.58313602228654,51.98146865526923,76.90852248990515,49.99880936746571,0.0,50.990139011367475
wind_distance_balanced,21,83dc53fffffffff,83dcedfffffffff,-23.48264372620135,-50.08604253336464,-23.561974904312297,-48.99234124541484,121.74882861630978,52.52480686879601,77.52818457278457,49.99880936746571,3.9173973065430183,51.26180811813086
wind_distance_balanced,22,83dcedfffffffff,83dce9fffffffff,-23.561974904312297,-48.99234124541484,-23.638563982637425,-47.88877283753918,122.84134731999364,53.50125900500828,74.04732196146212,49.99880936746571,7.300268469812901,51.750034186236995
wind_distance_balanced,23,83dce9fffffffff,83c449fffffffff,-23.638563982637425,-47.88877283753918,-23.71255045767836,-46.77603855778047,123.85612784314696,53.354886161325474,72.04398535432843,49.99880936746571,5.907803499478147,51.67684776439559
wind_distance_balanced,24,83c449fffffffff,83c44dfffffffff,-23.71255045767836,-46.77603855778047,-23.784064538568344,-45.65487866615484,124.7888164325292,52.73551046378115,71.14779369886962,49.99880936746571,2.062477688584186,51.36715991562343
wind_distance_balanced,25,83c44dfffffffff,83c46bfffffffff,-23.784064538568344,-45.65487866615484,-23.853227905991865,-44.52607016117936,125.63531342863844,52.21803344712146,70.31815974994845,49.99880936746571,0.0,51.108421407293584
wind_distance_balanced,26,83c46bfffffffff,83c468fffffffff,-23.853227905991865,-44.52607016117936,-23.920154398008982,-43.390424122212416,126.39181586043402,51.732652722435326,68.62287482828546,49.99880936746571,0.0,50.86573104495052
wind_distance_balanced,27,83c468fffffffff,83c46cfffffffff,-23.920154398008982,-43.390424122212416,-23.984950630854303,-42.24878268333796,127.0548583046738,51.57337358707776,66.570920090869,49.99880936746571,0.0,50.78609147727174
