route_name,point_index,lon,lat
start_83eea9fffffffff_end_83076bfffffffff,179,-11.894448391463149,39.59026101130041
start_83eea9fffffffff_end_83076bfffffffff,180,-11.54615587310791,40.70215727504176
start_83eea9fffffffff_end_83076bfffffffff,181,-11.188107596053898,41.80671034181319
start_83eea9fffffffff_end_83076bfffffffff,182,-12.288216961075332,42.61378545350458
start_83eea9fffffffff_end_83076bfffffffff,183,-11.930594783563036,43.71199251393616
start_83eea9fffffffff_end_83076bfffffffff,184,-11.562485517428655,44.80075014176085
start_83eea9fffffffff_end_83076bfffffffff,185,-11.18345277534071,45.87926923339065
start_83eea9fffffffff_end_83076bfffffffff,186,-10.793037711814629,46.94679878445505
start_83eea9fffffffff_end_83076bfffffffff,187,-10.390757738630054,48.00262767411456
start_83eea9fffffffff_end_83076bfffffffff,188,-9.976105170503208,49.04608603100503
start_83eea9fffffffff_end_83076bfffffffff,189,-9.54854579929603,50.076546185156026
start_83eea9fffffffff_end_83076bfffffffff,190,-9.107517395550133,51.09342321620856
start_83eea9fffffffff_end_83076bfffffffff,191,-10.333776792260847,51.89191184040296
start_83eea9fffffffff_end_83076bfffffffff,192,-11.601625611725442,52.67575112455248
start_83eea9fffffffff_end_83076bfffffffff,193,-11.172264679260282,53.675606513376536
start_83eea9fffffffff_end_83076bfffffffff,194,-10.728247504107996,54.66042738680838
start_83eea9fffffffff_end_83076bfffffffff,195,-10.268866786157188,55.629804296197456
start_83eea9fffffffff_end_83076bfffffffff,196,-9.793373336361649,56.58336886246422
start_83eea9fffffffff_end_83076bfffffffff,197,-11.165460499892388,57.34200196178174
start_83eea9fffffffff_end_83076bfffffffff,198,-10.688716688911738,58.27683303842036
start_83eea9fffffffff_end_83076bfffffffff,199,-12.129251594643057,59.01367210732168
start_83eea9fffffffff_end_83076bfffffffff,200,-13.623721552548073,59.729946974755336
start_83eea9fffffffff_end_83076bfffffffff,201,-15.17306360528262,60.42430622756186
start_83eea9fffffffff_end_83076bfffffffff,202,-16.777963867895608,61.0954170794037
start_83eea9fffffffff_end_83076bfffffffff,203,-18.3543863245684,61.76215203697267
start_83eea9fffffffff_end_8319a4fffffffff,0,-22.908337741748497,-71.08055392741916
start_83eea9fffffffff_end_8319a4fffffffff,1,-22.93767335297101,-69.90860023748981
start_83eea9fffffffff_end_8319a4fffffffff,2,-22.963807532716743,-68.74106819827931
start_83eea9fffffffff_end_8319a4fffffffff,3,-22.98723721966428,-67.57889689810469
start_83eea9fffffffff_end_8319a4fffffffff,4,-25.583644058900337,-66.9785947618638
start_83eea9fffffffff_end_8319a4fffffffff,5,-28.04704334896593,-66.33911817023025
start_83eea9fffffffff_end_8319a4fffffffff,6,-30.37898220790376,-65.66440226227566
start_83eea9fffffffff_end_8319a4fffffffff,7,-32.582588488446426,-64.95828080254317
start_83eea9fffffffff_end_8319a4fffffffff,8,-32.17770032225667,-63.82963948262643
start_83eea9fffffffff_end_8319a4fffffffff,9,-31.80682370734664,-62.70870996953608
start_83eea9fffffffff_end_8319a4fffffffff,10,-31.46587333423894,-61.5964031961196
start_83eea9fffffffff_end_8319a4fffffffff,11,-33.328847588587514,-60.89706873753011
start_83eea9fffffffff_end_8319a4fffffffff,12,-35.10008116682766,-60.177510697532
start_83eea9fffffffff_end_8319a4fffffffff,13,-34.66666048806154,-59.0984819845803
start_83eea9fffffffff_end_8319a4fffffffff,14,-36.300241378698175,-58.37494676914701
start_83eea9fffffffff_end_8319a4fffffffff,15,-37.8553411777258,-57.63731895651026
start_83eea9fffffffff_end_8319a4fffffffff,16,-37.36423167195105,-56.59599570361537
start_83eea9fffffffff_end_8319a4fffffffff,17,-36.90483170869178,-55.56516580738299
start_83eea9fffffffff_end_8319a4fffffffff,18,-36.47421999243465,-54.54552857531062
start_83eea9fffffffff_end_8319a4fffffffff,19,-36.06981710199783,-53.53771121711112
start_83eea9fffffffff_end_8319a4fffffffff,20,-35.68933779613531,-52.5422727756283
start_83eea9fffffffff_end_8319a4fffffffff,21,-35.33075093677958,-51.5597077900365
start_83eea9fffffffff_end_8319a4fffffffff,22,-35.07561616581248,-50.5600208527191
start_83eea9fffffffff_end_8319a4fffffffff,23,-34.95425639255736,-49.51170172283438
start_83eea9fffffffff_end_8319a4fffffffff,24,-34.83696134665922,-48.4537846072316
start_83eea9fffffffff_end_8319a4fffffffff,25,-34.723531116171266,-47.38688143244229
start_83eea9fffffffff_end_8319a4fffffffff,26,-33.35079034727119,-46.964502917793816
start_83eea9fffffffff_end_8319a4fffffffff,27,-31.981440144693146,-46.5198046159175
start_83eea9fffffffff_end_8319a4fffffffff,28,-30.61702473939076,-46.05282240921466
start_83eea9fffffffff_end_8319a4fffffffff,29,-29.25905491491321,-45.563670016859405
start_83eea9fffffffff_end_8319a4fffffffff,30,-27.908998312291168,-45.05254053075947
start_83eea9fffffffff_end_8319a4fffffffff,31,-26.56827044520285,-44.51970727473728
start_83eea9fffffffff_end_8319a4fffffffff,32,-25.192761262272946,-45.09462402605392
start_83eea9fffffffff_end_8319a4fffffffff,33,-23.784064538568344,-45.65487866615484
start_83eea9fffffffff_end_8319a4fffffffff,34,-22.43658871387912,-45.07148661519392
start_83eea9fffffffff_end_8319a4fffffffff,35,-20.98900298096314,-45.600515193613134
start_83eea9fffffffff_end_8319a4fffffffff,36,-19.65257438009391,-44.98067607211014
start_83eea9fffffffff_end_8319a4fffffffff,37,-18.334538800421537,-44.34034924890669
start_83eea9fffffffff_end_8319a4fffffffff,38,-17.035884335758297,-43.68030095796937
start_83eea9fffffffff_end_8319a4fffffffff,39,-15.757490705223349,-43.00136686568813
start_83eea9fffffffff_end_8319a4fffffffff,40,-14.500129816872118,-42.30444705941837
start_83eea9fffffffff_end_8319a4fffffffff,41,-13.02686451604125,-42.73928472243384
start_83eea9fffffffff_end_8319a4fffffffff,42,-11.53450496381208,-43.1546393343662
start_83eea9fffffffff_end_8319a4fffffffff,43,-10.024739572990264,-43.549696335048125
start_83eea9fffffffff_end_8319a4fffffffff,44,-8.811569504301747,-42.79222872595698
start_83eea9fffffffff_end_8319a4fffffffff,45,-7.297583368042062,-43.15202911643017
start_83eea9fffffffff_end_8319a4fffffffff,46,-5.771916661959956,-43.490407918646426
start_83eea9fffffffff_end_8319a4fffffffff,47,-4.611806605171584,-42.69108900301848
start_83eea9fffffffff_end_8319a4fffffffff,48,-3.479997205997279,-41.87934757863095
start_83eea9fffffffff_end_8319a4fffffffff,49,-2.376316585449783,-41.05643049885101
start_83eea9fffffffff_end_8319a4fffffffff,50,-1.3005178124081704,-40.22359258373954
start_83eea9fffffffff_end_8319a4fffffffff,51,0.165340425836739,-40.49192039880524
start_83eea9fffffffff_end_8319a4fffffffff,52,1.1946592703418817,-39.64005794136374
start_83eea9fffffffff_end_8319a4fffffffff,53,2.641290865643189,-39.87824366845458
start_83eea9fffffffff_end_8319a4fffffffff,54,4.085765786283308,-40.09662344485254
start_83eea9fffffffff_end_8319a4fffffffff,55,5.52625909456995,-40.29525639834552
start_83eea9fffffffff_end_8319a4fffffffff,56,6.960975982868313,-40.474281681667655
start_83eea9fffffffff_end_8319a4fffffffff,57,8.38816491327464,-40.63391492793773
start_83eea9fffffffff_end_8319a4fffffffff,58,9.276452837701106,-39.73623076175167
start_83eea9fffffffff_end_8319a4fffffffff,59,10.669055472625416,-39.87100174093711
start_83eea9fffffffff_end_8319a4fffffffff,60,12.050158276633598,-39.98775203862933
start_83eea9fffffffff_end_8319a4fffffffff,61,13.418319668728286,-40.08690611235247
start_83eea9fffffffff_end_8319a4fffffffff,62,14.772183868054263,-40.16893925400954
start_83eea9fffffffff_end_8319a4fffffffff,63,16.11048701648742,-40.23437162354958
start_83eea9fffffffff_end_8319a4fffffffff,64,16.841523944022708,-39.31652565610744
start_83eea9fffffffff_end_8319a4fffffffff,65,17.54849013386707,-38.40092098955112
start_83eea9fffffffff_end_8319a4fffffffff,66,18.232350216246875,-37.4884611110986
start_83eea9fffffffff_end_8319a4fffffffff,67,19.475359199332257,-37.53501003744582
start_83eea9fffffffff_end_8319a4fffffffff,68,20.138335160125155,-36.65403642192079
start_83eea9fffffffff_end_8319a4fffffffff,69,19.583201671411604,-35.72703060646286
start_83eea9fffffffff_end_8319a4fffffffff,70,18.323547768493626,-35.616445149533696
start_83eea9fffffffff_end_8319a4fffffffff,71,17.09643502324732,-35.543257797704605
start_83eea9fffffffff_end_8319a4fffffffff,72,16.544781461658932,-34.55898123252035
start_83eea9fffffffff_end_8319a4fffffffff,73,17.214336055881382,-33.6666504024001
start_83eea9fffffffff_end_8319a4fffffffff,74,16.69119516002923,-32.70050795037593
start_83eea9fffffffff_end_8319a4fffffffff,75,16.17502607952168,-31.72411326250497
start_83eea9fffffffff_end_8319a4fffffffff,76,15.665772490151175,-30.738126302407583
start_83eea9fffffffff_end_8319a4fffffffff,77,15.163375195964989,-29.74324042247509
start_83eea9fffffffff_end_8319a4fffffffff,78,14.667772366641564,-28.74018031053427
start_83eea9fffffffff_end_8319a4fffffffff,79,14.178899765626223,-27.729699632043083
start_83eea9fffffffff_end_8319a4fffffffff,80,13.696690968940992,-26.71257838167027
start_83eea9fffffffff_end_8319a4fffffffff,81,13.221077574636722,-25.68961996336544
start_83eea9fffffffff_end_8319a4fffffffff,82,12.751989402903767,-24.661648023129807
start_83eea9fffffffff_end_8319a4fffffffff,83,12.289354686900094,-23.629503063501467
start_83eea9fffffffff_end_8319a4fffffffff,84,11.833100254394347,-22.59403887313197
start_83eea9fffffffff_end_8319a4fffffffff,85,11.383151700354611,-21.556118808611853
start_83eea9fffffffff_end_8319a4fffffffff,86,10.939433550642883,-20.51661196878292
start_83eea9fffffffff_end_8319a4fffffffff,87,10.50186941700058,-19.476389304052816
start_83eea9fffffffff_end_8319a4fffffffff,88,11.18620492506647,-18.60602822543536
start_83eea9fffffffff_end_8319a4fffffffff,89,10.750071469195348,-17.563183189236995
start_83eea9fffffffff_end_8319a4fffffffff,90,10.319923920852892,-16.521797673110164
start_83eea9fffffffff_end_8319a4fffffffff,91,10.994748154622584,-15.636405151321425
start_83eea9fffffffff_end_8319a4fffffffff,92,10.565961431977122,-14.595956231334693
start_83eea9fffffffff_end_8319a4fffffffff,93,11.235965316336276,-13.700411105677553
start_83eea9fffffffff_end_8319a4fffffffff,94,11.905516124867384,-12.796787492389642
start_83eea9fffffffff_end_8319a4fffffffff,95,11.473787439261264,-11.75968054087751
start_83eea9fffffffff_end_8319a4fffffffff,96,11.04778001845215,-10.727954956519309
start_83eea9fffffffff_end_8319a4fffffffff,97,9.97089272431765,-10.604266317834192
start_83eea9fffffffff_end_8319a4fffffffff,98,9.560491977935415,-9.584143639450676
start_83eea9fffffffff_end_8319a4fffffffff,99,9.155618361389791,-8.571235123831803
start_83eea9fffffffff_end_8319a4fffffffff,100,8.756200591070872,-7.566240846989059
start_83eea9fffffffff_end_8319a4fffffffff,101,7.72343436422191,-7.458629600774237
start_83eea9fffffffff_end_8319a4fffffffff,102,7.339186659589923,-6.468707037165434
start_83eea9fffffffff_end_8319a4fffffffff,103,6.3310136930915135,-6.367012666963326
start_83eea9fffffffff_end_8319a4fffffffff,104,5.337939667918444,-6.264889628968548
start_83eea9fffffffff_end_8319a4fffffffff,105,4.978299630031986,-5.298463434644441
start_83eea9fffffffff_end_8319a4fffffffff,106,4.623639581212615,-4.342243004326383
start_83eea9fffffffff_end_8319a4fffffffff,107,3.665061661240293,-4.254719569115937
start_83eea9fffffffff_end_8319a4fffffffff,108,2.721898007509771,-4.167425683679887
start_83eea9fffffffff_end_8319a4fffffffff,109,1.7942785657547011,-4.080453606478588
start_83eea9fffffffff_end_8319a4fffffffff,110,0.8822964528429041,-3.993889828025064
start_83eea9fffffffff_end_8319a4fffffffff,111,-0.013990009652901,-3.907815044219231
start_83eea9fffffffff_end_8319a4fffffffff,112,-0.8945552075258728,-3.8223041767355386
start_83eea9fffffffff_end_8319a4fffffffff,113,-1.7594041163929477,-3.7374264353794566
start_83eea9fffffffff_end_8319a4fffffffff,114,-2.6941511010920807,-3.5031946827604874
start_83eea9fffffffff_end_8319a4fffffffff,115,-2.943422880610445,-2.6689833463734787
start_83eea9fffffffff_end_8319a4fffffffff,116,-3.893733391423568,-2.3873912037076543
start_83eea9fffffffff_end_8319a4fffffffff,117,-4.841381732296544,-2.1058193723541434
start_83eea9fffffffff_end_8319a4fffffffff,118,-5.564345343029888,-2.6487196012141494
start_83eea9fffffffff_end_8319a4fffffffff,119,-6.298326131141936,-3.198975268280368
start_83eea9fffffffff_end_8319a4fffffffff,120,-7.043331440185406,-3.756356374447516
start_83eea9fffffffff_end_8319a4fffffffff,121,-8.004188379012435,-3.464173679596197
start_83eea9fffffffff_end_8319a4fffffffff,122,-8.959996088068245,-3.172382349625648
start_83eea9fffffffff_end_8319a4fffffffff,123,-9.725350931147783,-3.728496896791051
start_83eea9fffffffff_end_8319a4fffffffff,124,-9.536745260095367,-4.590935043514
start_83eea9fffffffff_end_8319a4fffffffff,125,-10.31899790173119,-5.163538283017082
start_83eea9fffffffff_end_8319a4fffffffff,126,-11.28709281320555,-4.858825927566313
start_83eea9fffffffff_end_8319a4fffffffff,127,-12.17778780362955,-4.478779046608313
start_83eea9fffffffff_end_8319a4fffffffff,128,-12.201024988748507,-3.4532201267030334
start_83eea9fffffffff_end_8319a4fffffffff,129,-12.224197182569464,-2.428317709586717
start_83eea9fffffffff_end_8319a4fffffffff,130,-12.24730464982105,-1.404726510767084
start_83eea9fffffffff_end_8319a4fffffffff,131,-13.035119277396616,-0.8833084694401132
start_83eea9fffffffff_end_8319a4fffffffff,132,-13.83376844126188,-0.3544005610320553
start_83eea9fffffffff_end_8319a4fffffffff,133,-14.64316046221104,0.1817528397101821
start_83eea9fffffffff_end_8319a4fffffffff,134,-15.444104942437324,-0.3245679765923333
start_83eea9fffffffff_end_8319a4fffffffff,135,-16.275728238309153,0.2195831864877219
start_83eea9fffffffff_end_8319a4fffffffff,136,-16.29370749183478,1.2746734070317989
start_83eea9fffffffff_end_8319a4fffffffff,137,-16.311633984735664,2.325807970873605
start_83eea9fffffffff_end_8319a4fffffffff,138,-16.32950794541857,3.3723056541565297
start_83eea9fffffffff_end_8319a4fffffffff,139,-16.347329600994406,4.413503593494211
start_83eea9fffffffff_end_8319a4fffffffff,140,-16.365099177287345,5.448759610679774
start_83eea9fffffffff_end_8319a4fffffffff,141,-16.382816898843714,6.47745434129307
start_83eea9fffffffff_end_8319a4fffffffff,142,-16.4004829889409,7.498993152292008
start_83eea9fffffffff_end_8319a4fffffffff,143,-16.201651116333146,8.426862952494902
start_83eea9fffffffff_end_8319a4fffffffff,144,-15.998819655315838,9.3687264368699
start_83eea9fffffffff_end_8319a4fffffffff,145,-16.804261431316345,9.951681059364926
start_83eea9fffffffff_end_8319a4fffffffff,146,-17.623541855834073,10.540552847714467
start_83eea9fffffffff_end_8319a4fffffffff,147,-17.429837186278284,11.51853085595472
start_83eea9fffffffff_end_8319a4fffffffff,148,-18.270107201014167,12.123817189008086
start_83eea9fffffffff_end_8319a4fffffffff,149,-18.07955867173792,13.1261504773183
start_83eea9fffffffff_end_8319a4fffffffff,150,-17.88490709344878,14.141544876140044
start_83eea9fffffffff_end_8319a4fffffffff,151,-17.68602314036739,15.169571448971585
start_83eea9fffffffff_end_8319a4fffffffff,152,-17.48277220932956,16.20975553238241
start_83eea9fffffffff_end_8319a4fffffffff,153,-17.275014160559007,17.26157655102047
start_83eea9fffffffff_end_8319a4fffffffff,154,-17.062603043935503,18.32446816930849
start_83eea9fffffffff_end_8319a4fffffffff,155,-17.96432924308935,18.996854493186515
start_83eea9fffffffff_end_8319a4fffffffff,156,-17.75539305577794,20.080041706174008
start_83eea9fffffffff_end_8319a4fffffffff,157,-18.682431917303745,20.76422860624586
start_83eea9fffffffff_end_8319a4fffffffff,158,-19.62648707271196,21.449600056147013
start_83eea9fffffffff_end_8319a4fffffffff,159,-19.43092364145289,22.56028478081197
start_83eea9fffffffff_end_8319a4fffffffff,160,-19.23064243498796,23.67927319085283
start_83eea9fffffffff_end_8319a4fffffffff,161,-18.05290633355321,24.09509174789176
start_83eea9fffffffff_end_8319a4fffffffff,162,-16.869513842601325,24.50117766090964
start_83eea9fffffffff_end_8319a4fffffffff,163,-16.6346327769512,25.62464408096617
start_83eea9fffffffff_end_8319a4fffffffff,164,-15.431817909960357,26.017917882750723
start_83eea9fffffffff_end_8319a4fffffffff,165,-15.176127392979144,27.14384178702533
start_83eea9fffffffff_end_8319a4fffffffff,166,-14.914155227330566,28.273892033787337
start_83eea9fffffffff_end_8319a4fffffffff,167,-14.645678416970886,29.40713649958132
start_83eea9fffffffff_end_8319a4fffffffff,168,-13.393578154775987,29.77585451480121
start_83eea9fffffffff_end_8319a4fffffffff,169,-12.13958973517314,30.130691871825736
start_83eea9fffffffff_end_8319a4fffffffff,170,-10.884911790470458,30.47134900006024
start_83eea9fffffffff_end_8319a4fffffffff,171,-10.56274178117726,31.5882964347288
start_83eea9fffffffff_end_8319a4fffffffff,172,-10.23262116102291,32.70486616273772
start_83eea9fffffffff_end_8319a4fffffffff,173,-9.89427469335744,33.82009935913328
start_83eea9fffffffff_end_8319a4fffffffff,174,-9.547415549598757,34.933038073676634
start_83eea9fffffffff_end_8319a4fffffffff,175,-10.526404255750554,35.741671390994874
start_83eea9fffffffff_end_8319a4fffffffff,176,-10.178551028395864,36.85664290290392
start_83eea9fffffffff_end_8319a4fffffffff,177,-9.821575117347257,37.96697873596429
start_83eea9fffffffff_end_8319a4fffffffff,178,-10.843909092505662,38.78139102032896
start_83eea9fffffffff_end_8319a4fffffffff,179,-11.894448391463149,39.59026101130041
start_83eea9fffffffff_end_8319a4fffffffff,180,-11.54615587310791,40.70215727504176
start_83eea9fffffffff_end_8319a4fffffffff,181,-11.188107596053898,41.80671034181319
start_83eea9fffffffff_end_8319a4fffffffff,182,-12.288216961075332,42.61378545350458
start_83eea9fffffffff_end_8319a4fffffffff,183,-11.930594783563036,43.71199251393616
start_83eea9fffffffff_end_8319a4fffffffff,184,-11.562485517428655,44.80075014176085
start_83eea9fffffffff_end_8319a4fffffffff,185,-11.18345277534071,45.87926923339065
start_83eea9fffffffff_end_8319a4fffffffff,186,-10.793037711814629,46.94679878445505
start_83eea9fffffffff_end_8319a4fffffffff,187,-10.390757738630054,48.00262767411456
start_83eea9fffffffff_end_8319a4fffffffff,188,-9.976105170503208,49.04608603100503
start_83eea9fffffffff_end_8319a4fffffffff,189,-9.54854579929603,50.076546185156026
start_83eea9fffffffff_end_8319a4fffffffff,190,-9.107517395550133,51.09342321620856
start_83eea9fffffffff_end_8319a4fffffffff,191,-10.333776792260847,51.89191184040296
start_83eea9fffffffff_end_8319a4fffffffff,192,-11.601625611725442,52.67575112455248
start_83eea9fffffffff_end_8319a4fffffffff,193,-11.172264679260282,53.675606513376536
start_83eea9fffffffff_end_8319a4fffffffff,194,-12.497828625941464,54.44137007427742
start_83eea9fffffffff_end_8319a4fffffffff,195,-13.868291141359824,55.18936905834825
start_83eea9fffffffff_end_8319a4fffffffff,196,-13.456915611716576,56.1693009493316
start_83eea9fffffffff_end_8319a4fffffffff,197,-14.892107636138938,56.89515054849896
start_83eea9fffffffff_end_8319a4fffffffff,198,-16.375381285919783,57.60017245770346
start_83eea9fffffffff_end_8319a4fffffffff,199,-15.99002419941591,58.55774178717829
start_83eea9fffffffff_end_8319a4fffffffff,200,-17.545578873761173,59.23671391363831
start_83eea9fffffffff_end_8319a4fffffffff,201,-19.152004946277582,59.891886434858606
start_83eea9fffffffff_end_8319a4fffffffff,202,-18.80275997748048,60.82507831090465
start_83eeaafffffffff_end_83074dfffffffff,0,-16.670037931779238,-70.96624741447346
start_83eeaafffffffff_end_83074dfffffffff,1,-17.055639198271873,-69.80436620809523
start_83eeaafffffffff_end_83074dfffffffff,2,-17.399698849124384,-68.64610209442408
start_83eeaafffffffff_end_83074dfffffffff,3,-20.25828566386912,-68.13604720761879
start_83eeaafffffffff_end_83074dfffffffff,4,-22.98723721966428,-67.57889689810469
start_83eeaafffffffff_end_83074dfffffffff,5,-25.583644058900337,-66.9785947618638
start_83eeaafffffffff_end_83074dfffffffff,6,-28.04704334896593,-66.33911817023025
start_83eeaafffffffff_end_83074dfffffffff,7,-30.37898220790376,-65.66440226227566
start_83eeaafffffffff_end_83074dfffffffff,8,-32.582588488446426,-64.95828080254317
start_83eeaafffffffff_end_83074dfffffffff,9,-32.17770032225667,-63.82963948262643
start_83eeaafffffffff_end_83074dfffffffff,10,-31.80682370734664,-62.70870996953608
start_83eeaafffffffff_end_83074dfffffffff,11,-31.46587333423894,-61.5964031961196
start_83eeaafffffffff_end_83074dfffffffff,12,-33.328847588587514,-60.89706873753011
start_83eeaafffffffff_end_83074dfffffffff,13,-35.10008116682766,-60.177510697532
start_83eeaafffffffff_end_83074dfffffffff,14,-34.66666048806154,-59.0984819845803
start_83eeaafffffffff_end_83074dfffffffff,15,-36.300241378698175,-58.37494676914701
start_83eeaafffffffff_end_83074dfffffffff,16,-37.8553411777258,-57.63731895651026
start_83eeaafffffffff_end_83074dfffffffff,17,-37.36423167195105,-56.59599570361537
start_83eeaafffffffff_end_83074dfffffffff,18,-36.90483170869178,-55.56516580738299
start_83eeaafffffffff_end_83074dfffffffff,19,-36.47421999243465,-54.54552857531062
start_83eeaafffffffff_end_83074dfffffffff,20,-36.06981710199783,-53.53771121711112
start_83eeaafffffffff_end_83074dfffffffff,21,-35.68933779613531,-52.5422727756283
start_83eeaafffffffff_end_83074dfffffffff,22,-35.33075093677958,-51.5597077900365
start_83eeaafffffffff_end_83074dfffffffff,23,-35.07561616581248,-50.5600208527191
start_83eeaafffffffff_end_83074dfffffffff,24,-34.95425639255736,-49.51170172283438
start_83eeaafffffffff_end_83074dfffffffff,25,-34.83696134665922,-48.4537846072316
start_83eeaafffffffff_end_83074dfffffffff,26,-34.723531116171266,-47.38688143244229
start_83eeaafffffffff_end_83074dfffffffff,27,-33.35079034727119,-46.964502917793816
start_83eeaafffffffff_end_83074dfffffffff,28,-31.981440144693146,-46.5198046159175
start_83eeaafffffffff_end_83074dfffffffff,29,-30.61702473939076,-46.05282240921466
start_83eeaafffffffff_end_83074dfffffffff,30,-29.25905491491321,-45.563670016859405
start_83eeaafffffffff_end_83074dfffffffff,31,-27.908998312291168,-45.05254053075947
start_83eeaafffffffff_end_83074dfffffffff,32,-26.56827044520285,-44.51970727473728
start_83eeaafffffffff_end_83074dfffffffff,33,-25.192761262272946,-45.09462402605392
start_83eeaafffffffff_end_83074dfffffffff,34,-23.784064538568344,-45.65487866615484
start_83eeaafffffffff_end_83074dfffffffff,35,-22.43658871387912,-45.07148661519392
start_83eeaafffffffff_end_83074dfffffffff,36,-20.98900298096314,-45.600515193613134
start_83eeaafffffffff_end_83074dfffffffff,37,-19.65257438009391,-44.98067607211014
start_83eeaafffffffff_end_83074dfffffffff,38,-18.334538800421537,-44.34034924890669
start_83eeaafffffffff_end_83074dfffffffff,39,-17.035884335758297,-43.68030095796937
start_83eeaafffffffff_end_83074dfffffffff,40,-15.757490705223349,-43.00136686568813
start_83eeaafffffffff_end_83074dfffffffff,41,-14.500129816872118,-42.30444705941837
start_83eeaafffffffff_end_83074dfffffffff,42,-13.02686451604125,-42.73928472243384
start_83eeaafffffffff_end_83074dfffffffff,43,-11.53450496381208,-43.1546393343662
start_83eeaafffffffff_end_83074dfffffffff,44,-10.024739572990264,-43.549696335048125
start_83eeaafffffffff_end_83074dfffffffff,45,-8.811569504301747,-42.79222872595698
start_83eeaafffffffff_end_83074dfffffffff,46,-7.297583368042062,-43.15202911643017
start_83eeaafffffffff_end_83074dfffffffff,47,-5.771916661959956,-43.490407918646426
start_83eeaafffffffff_end_83074dfffffffff,48,-4.611806605171584,-42.69108900301848
start_83eeaafffffffff_end_83074dfffffffff,49,-3.479997205997279,-41.87934757863095
start_83eeaafffffffff_end_83074dfffffffff,50,-2.376316585449783,-41.05643049885101
start_83eeaafffffffff_end_83074dfffffffff,51,-1.3005178124081704,-40.22359258373954
start_83eeaafffffffff_end_83074dfffffffff,52,0.165340425836739,-40.49192039880524
start_83eeaafffffffff_end_83074dfffffffff,53,1.1946592703418817,-39.64005794136374
start_83eeaafffffffff_end_83074dfffffffff,54,2.641290865643189,-39.87824366845458
start_83eeaafffffffff_end_83074dfffffffff,55,4.085765786283308,-40.09662344485254
start_83eeaafffffffff_end_83074dfffffffff,56,5.52625909456995,-40.29525639834552
start_83eeaafffffffff_end_83074dfffffffff,57,6.960975982868313,-40.474281681667655
start_83eeaafffffffff_end_83074dfffffffff,58,8.38816491327464,-40.63391492793773
start_83eeaafffffffff_end_83074dfffffffff,59,9.276452837701106,-39.73623076175167
start_83eeaafffffffff_end_83074dfffffffff,60,10.669055472625416,-39.87100174093711
start_83eeaafffffffff_end_83074dfffffffff,61,12.050158276633598,-39.98775203862933
start_83eeaafffffffff_end_83074dfffffffff,62,13.418319668728286,-40.08690611235247
start_83eeaafffffffff_end_83074dfffffffff,63,14.772183868054263,-40.16893925400954
start_83eeaafffffffff_end_83074dfffffffff,64,16.11048701648742,-40.23437162354958
start_83eeaafffffffff_end_83074dfffffffff,65,16.841523944022708,-39.31652565610744
start_83eeaafffffffff_end_83074dfffffffff,66,17.54849013386707,-38.40092098955112
start_83eeaafffffffff_end_83074dfffffffff,67,18.232350216246875,-37.4884611110986
start_83eeaafffffffff_end_83074dfffffffff,68,19.475359199332257,-37.53501003744582
start_83eeaafffffffff_end_83074dfffffffff,69,20.138335160125155,-36.65403642192079
start_83eeaafffffffff_end_83074dfffffffff,70,19.583201671411604,-35.72703060646286
start_83eeaafffffffff_end_83074dfffffffff,71,18.323547768493626,-35.616445149533696
start_83eeaafffffffff_end_83074dfffffffff,72,17.09643502324732,-35.543257797704605
start_83eeaafffffffff_end_83074dfffffffff,73,16.544781461658932,-34.55898123252035
start_83eeaafffffffff_end_83074dfffffffff,74,17.214336055881382,-33.6666504024001
start_83eeaafffffffff_end_83074dfffffffff,75,16.69119516002923,-32.70050795037593
start_83eeaafffffffff_end_83074dfffffffff,76,16.17502607952168,-31.72411326250497
start_83eeaafffffffff_end_83074dfffffffff,77,15.665772490151175,-30.738126302407583
start_83eeaafffffffff_end_83074dfffffffff,78,15.163375195964989,-29.74324042247509
start_83eeaafffffffff_end_83074dfffffffff,79,14.667772366641564,-28.74018031053427
start_83eeaafffffffff_end_83074dfffffffff,80,14.178899765626223,-27.729699632043083
start_83eeaafffffffff_end_83074dfffffffff,81,13.696690968940992,-26.71257838167027
start_83eeaafffffffff_end_83074dfffffffff,82,13.221077574636722,-25.68961996336544
start_83eeaafffffffff_end_83074dfffffffff,83,12.751989402903767,-24.661648023129807
start_83eeaafffffffff_end_83074dfffffffff,84,12.289354686900094,-23.629503063501467
start_83eeaafffffffff_end_83074dfffffffff,85,11.833100254394347,-22.59403887313197
start_83eeaafffffffff_end_83074dfffffffff,86,11.383151700354611,-21.556118808611853
start_83eeaafffffffff_end_83074dfffffffff,87,10.939433550642883,-20.51661196878292
start_83eeaafffffffff_end_83074dfffffffff,88,10.50186941700058,-19.476389304052816
start_83eeaafffffffff_end_83074dfffffffff,89,11.18620492506647,-18.60602822543536
start_83eeaafffffffff_end_83074dfffffffff,90,10.750071469195348,-17.563183189236995
start_83eeaafffffffff_end_83074dfffffffff,91,10.319923920852892,-16.521797673110164
start_83eeaafffffffff_end_83074dfffffffff,92,10.994748154622584,-15.636405151321425
start_83eeaafffffffff_end_83074dfffffffff,93,10.565961431977122,-14.595956231334693
start_83eeaafffffffff_end_83074dfffffffff,94,11.235965316336276,-13.700411105677553
start_83eeaafffffffff_end_83074dfffffffff,95,11.905516124867384,-12.796787492389642
