lat_band,benchmark_lat_median,benchmark_lon_median,route_lat_median,route_lon_median,n_points,behavior,lon_error_deg,lon_error_km,squared_lon_error_km
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.979288376567183,-7.16000440072303,25,behavior_098,2.7556661288104296,306.19871190124485,93757.65116998155
"(0, 10]",5.03812620000001,-18.191934691485,3.533457234700141,-19.71741831421356,13,behavior_098,-1.5254836227285615,169.16074642421583,28615.35813079785
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_098,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_098,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_098,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_098,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_098,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_099,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_099,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-55.08066101544612,-7.994319355931565,9,behavior_099,-13.888559841492985,848.8301636237884,720512.6466775874
"(-50, -40]",-45.6231879,11.03997350737515,-44.855496321416425,-10.056790519128654,10,behavior_099,-21.096764026503806,1642.4743951249911,2697722.1386412056
"(-40, -30]",-35.3528118,3.646997812277105,-35.11343282676245,-9.395215149987235,9,behavior_099,-13.04221296226434,1184.1430120109328,1402194.6728943242
"(-30, -20]",-24.5127375,1.60011999570311,-24.74766985253937,-11.55459463194176,9,behavior_099,-13.15471462764487,1332.3966273302742,1775280.7725210895
"(-20, -10]",-14.62973805,-5.954104569439496,-14.793839041158185,-13.807067287162084,10,behavior_099,-7.852962717722589,845.8489459100972,715460.4392972225
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.943053216752054,-18.294326958354723,12,behavior_099,-8.378656428821264,931.0031353746214,866766.8380773755
"(0, 10]",5.03812620000001,-18.191934691485,4.8918705960494515,-20.170103522713493,10,behavior_099,-1.9781688312284942,219.3589698755312,48118.3576648542
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_099,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_099,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_099,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_099,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_099,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_100,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_100,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-55.08066101544612,-7.994319355931565,9,behavior_100,-13.888559841492985,848.8301636237884,720512.6466775874
"(-50, -40]",-45.6231879,11.03997350737515,-44.855496321416425,-10.643003450441629,10,behavior_100,-21.682976957816777,1688.113609203658,2849727.5575786005
"(-40, -30]",-35.3528118,3.646997812277105,-34.88897535307018,-11.980319247532815,8,behavior_100,-15.62731705980992,1418.8526399924992,2013142.8140136846
"(-30, -20]",-24.5127375,1.60011999570311,-25.06543645252785,-13.749315006751306,9,behavior_100,-15.349435002454417,1554.6924435529947,2417068.5940407817
"(-20, -10]",-14.62973805,-5.954104569439496,-14.749954586353766,-15.320296675291655,10,behavior_100,-9.366192105852159,1008.8401033723569,1017758.3541723478
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.683114054388631,-18.729718166437248,11,behavior_100,-8.814047636903789,979.382082916262,959189.2643373959
"(0, 10]",5.03812620000001,-18.191934691485,4.8918705960494515,-20.170103522713493,10,behavior_100,-1.9781688312284942,219.3589698755312,48118.3576648542
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_100,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_100,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_100,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_100,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_100,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_101,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-67.38646875799228,-15.099003583483912,14,behavior_101,-14.84946452244563,668.3971037922628,446754.6883578849
"(-60, -50]",-56.700000225,5.89424048556142,-54.94686993909407,-15.662445232847684,12,behavior_101,-21.556685718409106,1317.484697792597,1735765.9289176506
"(-50, -40]",-45.6231879,11.03997350737515,-42.44012452352031,-0.4718966123999023,19,behavior_101,-11.511870119775052,896.2489170368016,803262.1212896396
"(-40, -30]",-35.3528118,3.646997812277105,-35.45632398896109,14.952534767226458,11,behavior_101,11.305536954949353,1026.4648047819003,1053629.9954559447
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_101,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-14.652564197037751,7.544197328464962,10,behavior_101,13.498301897904458,1453.9129806578158,2113862.9553252943
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.979288376567183,-7.16000440072303,25,behavior_101,2.7556661288104296,306.19871190124485,93757.65116998155
"(0, 10]",5.03812620000001,-18.191934691485,3.533457234700141,-19.71741831421356,13,behavior_101,-1.5254836227285615,169.16074642421583,28615.35813079785
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_101,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_101,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_101,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_101,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_101,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_102,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-67.05136830184756,-10.008548180188619,12,behavior_102,-9.759009119150337,439.2679225074225,192956.30774398692
"(-60, -50]",-56.700000225,5.89424048556142,-55.37937926738891,-6.151893883454068,13,behavior_102,-12.046134369015489,736.2262411785371,542029.0781998774
"(-50, -40]",-45.6231879,11.03997350737515,-45.525400517689945,7.579995917590878,11,behavior_102,-3.4599775897842715,269.3742316019416,72562.47665113646
"(-40, -30]",-35.3528118,3.646997812277105,-35.45632398896109,14.952534767226458,11,behavior_102,11.305536954949353,1026.4648047819003,1053629.9954559447
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_102,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-14.652564197037751,7.544197328464962,10,behavior_102,13.498301897904458,1453.9129806578158,2113862.9553252943
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.979288376567183,-7.16000440072303,25,behavior_102,2.7556661288104296,306.19871190124485,93757.65116998155
"(0, 10]",5.03812620000001,-18.191934691485,3.533457234700141,-19.71741831421356,13,behavior_102,-1.5254836227285615,169.16074642421583,28615.35813079785
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_102,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_102,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_102,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_102,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_102,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_103,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_103,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-54.90106649603924,-2.912567355739416,11,behavior_103,-8.806807841300836,538.2476099934531,289710.4896636644
"(-50, -40]",-45.6231879,11.03997350737515,-45.38946312588267,7.139088172469722,11,behavior_103,-3.9008853349054275,303.70080799365786,92234.18077600063
"(-40, -30]",-35.3528118,3.646997812277105,-35.45632398896109,14.952534767226458,11,behavior_103,11.305536954949353,1026.4648047819003,1053629.9954559447
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_103,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-14.652564197037751,7.544197328464962,10,behavior_103,13.498301897904458,1453.9129806578158,2113862.9553252943
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.979288376567183,-7.16000440072303,25,behavior_103,2.7556661288104296,306.19871190124485,93757.65116998155
"(0, 10]",5.03812620000001,-18.191934691485,3.533457234700141,-19.71741831421356,13,behavior_103,-1.5254836227285615,169.16074642421583,28615.35813079785
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_103,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_103,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_103,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_103,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_103,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.44701072825211,0.2231550420016385,4,behavior_104,-4.964982057799801,176.1024285378221,31012.065336918742
"(-70, -60]",-66.15,-0.249539061038283,-64.82009292136561,-11.058870306076397,10,behavior_104,-10.809331245038114,486.54452739315224,236725.57713622585
"(-60, -50]",-56.700000225,5.89424048556142,-55.087715822576214,-10.558265459493855,10,behavior_104,-16.452505945055275,1005.531421021791,1011093.4386621022
"(-50, -40]",-45.6231879,11.03997350737515,-44.855496321416425,-10.056790519128654,10,behavior_104,-21.096764026503806,1642.4743951249911,2697722.1386412056
"(-40, -30]",-35.3528118,3.646997812277105,-35.11343282676245,-9.395215149987235,9,behavior_104,-13.04221296226434,1184.1430120109328,1402194.6728943242
"(-30, -20]",-24.5127375,1.60011999570311,-24.74766985253937,-11.55459463194176,9,behavior_104,-13.15471462764487,1332.3966273302742,1775280.7725210895
"(-20, -10]",-14.62973805,-5.954104569439496,-14.793839041158185,-13.807067287162084,10,behavior_104,-7.852962717722589,845.8489459100972,715460.4392972225
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.683114054388631,-18.729718166437248,13,behavior_104,-8.814047636903789,979.382082916262,959189.2643373959
"(0, 10]",5.03812620000001,-18.191934691485,4.937530669447581,-21.050702486825433,10,behavior_104,-2.858767795340434,317.0085125190138,100494.39700951772
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_104,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_104,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_104,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_104,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_104,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_105,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_105,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-54.9157338170603,1.415498116476058,12,behavior_105,-4.478742369085362,273.72828150415694,74927.17209521898
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_105,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-35.051119515112475,16.69315270284082,10,behavior_105,13.046154890563715,1184.5009119212516,1403042.4103422766
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_105,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-14.652564197037751,7.544197328464962,10,behavior_105,13.498301897904458,1453.9129806578158,2113862.9553252943
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.979288376567183,-7.16000440072303,25,behavior_105,2.7556661288104296,306.19871190124485,93757.65116998155
"(0, 10]",5.03812620000001,-18.191934691485,4.413503593494211,-16.311633984735664,11,behavior_105,1.8803007067493347,208.50638205264735,43474.91135668454
"(10, 20]",15.44703525,-19.2966096331278,14.141544876140044,-17.275014160559007,11,behavior_105,2.0215954725687943,216.91476110166437,47052.013583792126
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_105,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_105,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_105,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_105,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_106,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_106,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-54.9157338170603,1.415498116476058,12,behavior_106,-4.478742369085362,273.72828150415694,74927.17209521898
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_106,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-35.051119515112475,16.69315270284082,10,behavior_106,13.046154890563715,1184.5009119212516,1403042.4103422766
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_106,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-14.652564197037751,7.544197328464962,10,behavior_106,13.498301897904458,1453.9129806578158,2113862.9553252943
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.979288376567183,-7.16000440072303,25,behavior_106,2.7556661288104296,306.19871190124485,93757.65116998155
"(0, 10]",5.03812620000001,-18.191934691485,4.413503593494211,-16.311633984735664,11,behavior_106,1.8803007067493347,208.50638205264735,43474.91135668454
"(10, 20]",15.44703525,-19.2966096331278,14.141544876140044,-17.275014160559007,11,behavior_106,2.0215954725687943,216.91476110166437,47052.013583792126
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_106,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_106,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_106,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_106,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_107,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_107,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-54.9157338170603,1.415498116476058,12,behavior_107,-4.478742369085362,273.72828150415694,74927.17209521898
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_107,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-35.051119515112475,16.69315270284082,10,behavior_107,13.046154890563715,1184.5009119212516,1403042.4103422766
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_107,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-14.652564197037751,7.544197328464962,10,behavior_107,13.498301897904458,1453.9129806578158,2113862.9553252943
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.979288376567183,-7.16000440072303,25,behavior_107,2.7556661288104296,306.19871190124485,93757.65116998155
"(0, 10]",5.03812620000001,-18.191934691485,4.413503593494211,-16.311633984735664,11,behavior_107,1.8803007067493347,208.50638205264735,43474.91135668454
"(10, 20]",15.44703525,-19.2966096331278,14.141544876140044,-17.275014160559007,11,behavior_107,2.0215954725687943,216.91476110166437,47052.013583792126
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_107,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_107,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_107,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_107,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_108,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_108,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-55.08066101544612,-7.994319355931565,9,behavior_108,-13.888559841492985,848.8301636237884,720512.6466775874
"(-50, -40]",-45.6231879,11.03997350737515,-45.419731265547576,-10.984348088940116,9,behavior_108,-22.024321596315268,1714.6887667938279,2940157.5669689383
"(-40, -30]",-35.3528118,3.646997812277105,-35.04836290451982,-13.213807527658236,9,behavior_108,-16.86080533993534,1530.844871029824,2343486.019158318
"(-30, -20]",-24.5127375,1.60011999570311,-24.64549821422348,-14.935346195997385,9,behavior_108,-16.535466191700493,1674.8215380404597,2805027.184284211
"(-20, -10]",-14.62973805,-5.954104569439496,-14.692557581405735,-16.824498283026013,10,behavior_108,-10.870393713586518,1170.8588713294478,1370910.4965708684
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.124526286287199,-17.874939018243257,9,behavior_108,-7.959268488709798,884.4024076208269,782167.6186055153
"(0, 10]",5.03812620000001,-18.191934691485,5.032609342962526,-18.000221875057086,10,behavior_108,0.1917128164279127,21.259017561937405,451.945827698763
"(10, 20]",15.44703525,-19.2966096331278,14.655558162555813,-17.456304697803922,10,behavior_108,1.8403049353238785,197.46250464874282,38991.44074215478
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_108,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_108,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_108,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_108,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_109,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_109,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-55.08066101544612,-7.994319355931565,9,behavior_109,-13.888559841492985,848.8301636237884,720512.6466775874
"(-50, -40]",-45.6231879,11.03997350737515,-45.419731265547576,-10.984348088940116,9,behavior_109,-22.024321596315268,1714.6887667938279,2940157.5669689383
"(-40, -30]",-35.3528118,3.646997812277105,-35.04836290451982,-13.213807527658236,9,behavior_109,-16.86080533993534,1530.844871029824,2343486.019158318
"(-30, -20]",-24.5127375,1.60011999570311,-24.64549821422348,-14.935346195997385,9,behavior_109,-16.535466191700493,1674.8215380404597,2805027.184284211
"(-20, -10]",-14.62973805,-5.954104569439496,-14.692557581405735,-16.824498283026013,10,behavior_109,-10.870393713586518,1170.8588713294478,1370910.4965708684
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.124526286287199,-17.874939018243257,9,behavior_109,-7.959268488709798,884.4024076208269,782167.6186055153
"(0, 10]",5.03812620000001,-18.191934691485,5.032609342962526,-18.000221875057086,10,behavior_109,0.1917128164279127,21.259017561937405,451.945827698763
"(10, 20]",15.44703525,-19.2966096331278,14.655558162555813,-17.456304697803922,10,behavior_109,1.8403049353238785,197.46250464874282,38991.44074215478
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_109,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_109,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_109,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_109,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_110,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_110,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-55.08066101544612,-7.994319355931565,9,behavior_110,-13.888559841492985,848.8301636237884,720512.6466775874
"(-50, -40]",-45.6231879,11.03997350737515,-45.419731265547576,-10.984348088940116,9,behavior_110,-22.024321596315268,1714.6887667938279,2940157.5669689383
"(-40, -30]",-35.3528118,3.646997812277105,-35.04836290451982,-13.213807527658236,9,behavior_110,-16.86080533993534,1530.844871029824,2343486.019158318
"(-30, -20]",-24.5127375,1.60011999570311,-24.64549821422348,-14.935346195997385,9,behavior_110,-16.535466191700493,1674.8215380404597,2805027.184284211
"(-20, -10]",-14.62973805,-5.954104569439496,-14.692557581405735,-16.824498283026013,10,behavior_110,-10.870393713586518,1170.8588713294478,1370910.4965708684
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.124526286287199,-17.874939018243257,9,behavior_110,-7.959268488709798,884.4024076208269,782167.6186055153
"(0, 10]",5.03812620000001,-18.191934691485,5.032609342962526,-18.000221875057086,10,behavior_110,0.1917128164279127,21.259017561937405,451.945827698763
"(10, 20]",15.44703525,-19.2966096331278,14.655558162555813,-17.456304697803922,10,behavior_110,1.8403049353238785,197.46250464874282,38991.44074215478
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_110,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_110,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_110,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-6.617839027202022,20,behavior_110,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_111,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_111,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-54.9157338170603,1.415498116476058,12,behavior_111,-4.478742369085362,273.72828150415694,74927.17209521898
"(-50, -40]",-45.6231879,11.03997350737515,-44.82255221216329,12.05804840313867,11,behavior_111,1.0180748957635206,79.2615372912355,6282.391293769915
"(-40, -30]",-35.3528118,3.646997812277105,-35.051119515112475,16.69315270284082,10,behavior_111,13.046154890563715,1184.5009119212516,1403042.4103422766
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_111,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-14.652564197037751,7.544197328464962,10,behavior_111,13.498301897904458,1453.9129806578158,2113862.9553252943
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.979288376567183,-7.16000440072303,25,behavior_111,2.7556661288104296,306.19871190124485,93757.65116998155
"(0, 10]",5.03812620000001,-18.191934691485,4.413503593494211,-16.311633984735664,11,behavior_111,1.8803007067493347,208.50638205264735,43474.91135668454
"(10, 20]",15.44703525,-19.2966096331278,14.059327610330126,-18.912127044188274,12,behavior_111,0.3844825889395267,41.25451904657883,1701.9353417645352
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_111,1.3027649809474404,131.3980596714961,17265.45008543405
