behavior,route_name,is_reference,mean_nearest_km,median_nearest_km,p95_nearest_km,max_nearest_km,fraction_within_1step
crosswind_only,start_83eea1fffffffff_end_83074efffffffff,False,107.69523499731152,0.0,665.5971677892741,1252.2325854313492,0.7907949790794979
crosswind_only,start_83eea1fffffffff_end_830769fffffffff,False,107.75709554000609,0.0,665.8597756435965,1252.2325854313492,0.7966101694915254
crosswind_only,start_83eea1fffffffff_end_83076dfffffffff,False,108.93638423546412,0.0,665.9473115950373,1252.2325854313492,0.7957446808510639
crosswind_only,start_83eea1fffffffff_end_8319a0fffffffff,False,107.52225207165665,0.0,665.6847037407149,1252.2325854313492,0.7941176470588235
crosswind_only,start_83eea1fffffffff_end_8319a4fffffffff,False,107.29020847318306,0.0,665.7722396921557,1252.2325854313492,0.7974683544303798
crosswind_only,start_83eea1fffffffff_end_8319a5fffffffff,False,107.93414087434847,0.0,665.7722396921557,1252.2325854313492,0.7932489451476793
crosswind_only,start_83eea3fffffffff_end_83076bfffffffff,False,0.9066628906753578,0.0,0.0,261.0273864588683,0.9953917050691244
crosswind_only,start_83eea3fffffffff_end_830745fffffffff,False,1.8801399743858336,0.0,0.0,261.0273864588683,0.9953703703703703
crosswind_only,start_83eea3fffffffff_end_830749fffffffff,False,1.6577656080887266,0.0,0.0,261.0273864588683,0.9908675799086758
crosswind_only,start_83eea3fffffffff_end_83074efffffffff,False,2.062194128765993,0.0,0.0,261.0273864588683,0.9863636363636363
crosswind_only,start_83eea3fffffffff_end_830769fffffffff,False,1.3932126059641836,0.0,0.0,261.0273864588683,0.9953917050691244
crosswind_only,start_83eea3fffffffff_end_83076dfffffffff,False,2.3777045549713054,0.0,0.0,261.0273864588683,0.9953703703703703
crosswind_only,start_83eea3fffffffff_end_8319a0fffffffff,False,1.6382441145028777,0.0,0.0,261.0273864588683,0.9908675799086758
crosswind_only,start_83eea3fffffffff_end_8319a4fffffffff,False,1.1514826492206038,0.0,0.0,261.0273864588683,0.9954128440366973
crosswind_only,start_83eea3fffffffff_end_8319a5fffffffff,False,1.823670744663492,0.0,0.0,261.0273864588683,0.9908256880733946
crosswind_only,start_83eeabfffffffff_end_83076bfffffffff,False,1.2157564812146002,0.0,0.0,130.38244776850993,1.0
crosswind_only,start_83eeabfffffffff_end_830745fffffffff,False,2.1990766607690606,0.0,0.0,196.94279976585054,1.0
crosswind_only,start_83eeabfffffffff_end_830749fffffffff,False,1.9724085560432603,0.0,0.0,219.01074213508258,0.9953488372093023
crosswind_only,start_83eeabfffffffff_end_83074efffffffff,False,2.379860443622509,0.0,0.0,214.69024726585604,0.9907407407407407
crosswind_only,start_83eeabfffffffff_end_830769fffffffff,False,1.7068533901042566,0.0,0.0,130.38244776850993,1.0
crosswind_only,start_83eeabfffffffff_end_83076dfffffffff,False,2.7013022678705547,0.0,0.0,197.3264172702166,1.0
crosswind_only,start_83eeabfffffffff_end_8319a0fffffffff,False,1.9527054671682404,0.0,0.0,212.40595858172742,0.9953488372093023
crosswind_only,start_83eeabfffffffff_end_8319a4fffffffff,False,1.4621384435911793,0.0,0.0,130.38244776850993,1.0
crosswind_only,start_83eeabfffffffff_end_8319a5fffffffff,False,2.1405940271034654,0.0,0.0,187.78158666276474,0.9953271028037384
crosswind_only,start_83eeacfffffffff_end_83076bfffffffff,False,19.26856334708489,0.0,215.82839724297065,260.0070751620775,0.9302325581395349
crosswind_only,start_83eeacfffffffff_end_830745fffffffff,False,20.289380418263505,0.0,215.82839724297065,260.0070751620775,0.9299065420560748
crosswind_only,start_83eeacfffffffff_end_830749fffffffff,False,19.938134593484392,0.0,216.3716227969824,260.0070751620775,0.9262672811059908
crosswind_only,start_83eeacfffffffff_end_83074efffffffff,False,20.30221320205071,0.0,215.82839724297065,260.0070751620775,0.9220183486238532
crosswind_only,start_83eeacfffffffff_end_830769fffffffff,False,19.757376084305292,0.0,215.82839724297065,260.0070751620775,0.9302325581395349
crosswind_only,start_83eeacfffffffff_end_83076dfffffffff,False,20.789264647243318,0.0,215.82839724297065,260.0070751620775,0.9299065420560748
crosswind_only,start_83eeacfffffffff_end_8319a0fffffffff,False,19.91852272261342,0.0,215.82839724297065,260.0070751620775,0.9262672811059908
crosswind_only,start_83eeacfffffffff_end_8319a4fffffffff,False,19.4719161428939,0.0,215.82839724297065,260.0070751620775,0.9305555555555556
crosswind_only,start_83eeacfffffffff_end_8319a5fffffffff,False,20.147223440635823,0.0,215.82839724297065,260.0070751620775,0.9259259259259259
crosswind_only,start_83eeadfffffffff_end_83076bfffffffff,False,19.00878707819564,0.0,215.82839724297065,260.0070751620775,0.9299065420560748
crosswind_only,start_83eeadfffffffff_end_830745fffffffff,False,20.031382282089883,0.0,215.82839724297065,260.0070751620775,0.9295774647887324
crosswind_only,start_83eeadfffffffff_end_830749fffffffff,False,19.68111731249346,0.0,216.43198119187258,260.0070751620775,0.9259259259259259
crosswind_only,start_83eeadfffffffff_end_83074efffffffff,False,20.046633643026343,0.0,215.82839724297065,260.0070751620775,0.9216589861751152
crosswind_only,start_83eeadfffffffff_end_830769fffffffff,False,19.498739239045925,0.0,215.82839724297065,260.0070751620775,0.9299065420560748
crosswind_only,start_83eeadfffffffff_end_83076dfffffffff,False,20.532434464875717,0.0,215.82839724297065,260.0070751620775,0.9295774647887324
crosswind_only,start_83eeadfffffffff_end_8319a0fffffffff,False,19.661459938441812,0.0,215.82839724297065,260.0070751620775,0.9259259259259259
crosswind_only,start_83eeadfffffffff_end_8319a4fffffffff,False,19.21321691834115,0.0,215.82839724297065,260.0070751620775,0.9302325581395349
crosswind_only,start_83eeadfffffffff_end_8319a5fffffffff,False,19.89009469817085,0.0,215.82839724297065,260.0070751620775,0.9255813953488372
distance_only,start_83eea8fffffffff_end_83076bfffffffff,True,0.0,0.0,0.0,0.0,1.0
distance_only,start_83eea8fffffffff_end_830745fffffffff,False,2.581769831079685,0.0,0.0,233.14664133713856,0.984
distance_only,start_83eea8fffffffff_end_830749fffffffff,False,5.619408038403942,0.0,0.0,219.01074213508258,0.975609756097561
distance_only,start_83eea8fffffffff_end_83074efffffffff,False,7.137847487313508,0.0,0.0,219.01074213508258,0.96
distance_only,start_83eea8fffffffff_end_830769fffffffff,False,0.4567612428447059,0.0,0.0,111.90650449695293,1.0
distance_only,start_83eea8fffffffff_end_83076dfffffffff,False,1.687038350561923,0.0,0.0,197.3264172702166,1.0
