behavior,step_index,source_h3,target_h3,source_lon,source_lat,target_lon,target_lat,edge_distance_km,w_cost,c_cost,d_cost,f_cost,total_edge_cost
support_only,53,83ace2fffffffff,83acc4fffffffff,8.710779537860448,-20.14904550973081,8.294966128409088,-19.116063242533976,122.84057596230971,0.1632118380507208,10.762593192855755,93.64036903459932,0.0,0.1632118380507208
support_only,54,83acc4fffffffff,83acc5fffffffff,8.294966128409088,-19.116063242533976,7.215557070777733,-18.92961695127037,115.34841083348954,18.432707212184784,72.65750886233607,87.92915267115494,2.066187810736875,18.432707212184784
support_only,55,83acc5fffffffff,83aceafffffffff,7.215557070777733,-18.92961695127037,6.129453139765839,-18.70544129213512,117.00033060055472,17.039125606498942,68.16240948597795,89.18839763473271,12.537229855359744,17.039125606498942
support_only,56,83aceafffffffff,83acccfffffffff,6.129453139765839,-18.70544129213512,5.752027044201049,-17.697714672218332,118.93508906547866,2.56663575563004,21.36215865709629,90.66324823054792,20.92388763788479,2.56663575563004
support_only,57,83acccfffffffff,83acc8fffffffff,5.752027044201049,-17.697714672218332,5.381902343592617,-16.697664006660247,117.94614601865185,2.8855448503018515,17.656090278229218,89.90938501284793,18.275868277410307,2.8855448503018515
support_only,58,83acc8fffffffff,83acc9fffffffff,5.381902343592617,-16.697664006660247,4.294456793560003,-16.42479192152438,119.80790190960658,15.9401480065855,58.99407830114266,91.32858634201487,22.805352666212617,15.9401480065855
support_only,59,83acc9fffffffff,839869fffffffff,4.294456793560003,-16.42479192152438,3.94157101825762,-15.429977030788883,116.87675230116628,5.743176933140661,25.541556094577803,89.09419490514804,29.826899503646217,5.743176933140661
support_only,60,839869fffffffff,83986dfffffffff,3.94157101825762,-15.429977030788883,3.5955262949279887,-14.44455005534229,115.70989208649448,6.222498447317141,22.12175530358946,88.20470688168596,27.72104729021289,6.222498447317141
support_only,61,83986dfffffffff,83836cfffffffff,3.5955262949279887,-14.44455005534229,3.256150127950592,-13.469059841941815,114.48526321372418,6.848717849779042,18.86198685842551,87.27118228137945,32.44108573575761,6.848717849779042
support_only,62,83836cfffffffff,83836dfffffffff,3.256150127950592,-13.469059841941815,2.197163414326337,-13.18282885275984,118.92150097543164,17.064199584908692,52.8669682875676,90.65289014034433,41.775019561313535,17.064199584908692
support_only,63,83836dfffffffff,839865fffffffff,2.197163414326337,-13.18282885275984,1.1373220675733666,-12.89133315043664,119.2988806157313,15.067362555195825,48.95820218464768,90.94056356182556,42.77906732016024,15.067362555195825
support_only,64,839865fffffffff,839864fffffffff,1.1373220675733666,-12.89133315043664,0.0773507172618936,-12.59484696936678,119.59405789850346,14.383739029148533,46.60117580299795,91.16557479669552,44.54857741125301,14.383739029148533
support_only,65,839864fffffffff,839959fffffffff,0.0773507172618936,-12.59484696936678,-0.9820254737934424,-12.293661609419066,119.80579459544536,12.645795925503508,42.92965520774466,91.32697995361931,47.6209800791549,12.645795925503508
support_only,66,839959fffffffff,839958fffffffff,-0.9820254737934424,-12.293661609419066,-2.040083782378828,-11.988084023621235,119.9331968305872,11.097838370241176,39.41640739553713,91.4240976382366,48.585512849608,11.097838370241176
support_only,67,839958fffffffff,83995efffffffff,-2.040083782378828,-11.988084023621235,-3.0961068727766605,-11.678435262192387,119.97572447001738,10.524891565484848,38.28358652523602,91.4565161108725,48.48842123980401,10.524891565484848
support_only,68,83995efffffffff,839953fffffffff,-3.0961068727766605,-11.678435262192387,-4.149385689777114,-11.365048791213525,119.93319683058824,9.290838605207572,35.24560369146645,91.4240976382374,51.4118057655374,9.290838605207572
support_only,69,839953fffffffff,839952fffffffff,-4.149385689777114,-11.365048791213525,-5.199222267912137,-11.04826870640395,119.80579459544508,8.180144885662598,32.25924950095588,91.3269799536191,55.116560460545365,8.180144885662598
support_only,70,839952fffffffff,839825fffffffff,-5.199222267912137,-11.04826870640395,-6.244932429590348,-10.728447864203044,119.59405789850337,7.190297289256043,29.52573511476481,91.16557479669544,55.36349484843254,7.190297289256043
support_only,71,839825fffffffff,839824fffffffff,-6.244932429590348,-10.728447864203044,-7.285848346870392,-10.405945953594449,119.2988806157306,6.7390034565011,29.64575864592954,90.94056356182502,53.88124165156224,6.7390034565011
support_only,72,839824fffffffff,839919fffffffff,-7.285848346870392,-10.405945953594449,-8.321320944093976,-10.08112753282416,118.92150097543,5.917710501705684,26.947163250654423,90.65289014034308,57.18781454576684,5.917710501705684
support_only,73,839919fffffffff,839918fffffffff,-8.321320944093976,-10.08112753282416,-9.350722121437492,-9.754360055342556,118.4634886706714,5.268657500278779,24.40764142770263,90.30375109647257,58.50035553999627,5.268657500278779
support_only,74,839918fffffffff,83991efffffffff,-9.350722121437492,-9.754360055342556,-10.373446782552602,-9.426011908951196,117.92672872217196,4.97141159207284,25.15968922465481,89.89458336612992,57.97984322661248,4.97141159207284
support_only,75,83991efffffffff,839913fffffffff,-10.373446782552602,-9.426011908951196,-11.38891465276702,-9.096450491280446,117.31340239750234,4.44266886715096,22.831615261574267,89.42704971179148,57.308914158108216,4.44266886715096
support_only,76,839913fffffffff,839912fffffffff,-11.38891465276702,-9.096450491280446,-12.39657187772126,-8.766040343405987,116.62596554086412,3.9484065832387367,20.761439915481308,88.90302220345954,57.47777178207348,3.9484065832387367
support_only,77,839912fffffffff,8399a5fffffffff,-12.39657187772126,-8.766040343405987,-13.395892395740557,-8.435141361682597,115.86712470569682,3.881913095792728,21.93703960514904,88.3245640247435,55.070295339262245,3.881913095792728
support_only,78,8399a5fffffffff,8399a4fffffffff,-13.395892395740557,-8.435141361682597,-14.386379080604431,-8.104107105799946,115.03981150927136,3.4795037684735632,20.04226434820834,87.69390992357548,54.67543562787172,3.4795037684735632
support_only,79,8399a4fffffffff,837da6fffffffff,-14.386379080604431,-8.104107105799946,-15.308978186595672,-7.710628285649564,110.63218965639976,2.580790686221752,11.3492730436772,84.33401573849368,56.128518063432544,2.580790686221752
support_only,80,837da6fffffffff,837da0fffffffff,-15.308978186595672,-7.710628285649564,-16.148376703615938,-7.216948295522931,107.60190616213664,2.202223462009388,1.3233406190501702,82.02405534910804,54.653177319035215,2.202223462009388
support_only,81,837da0fffffffff,837da1fffffffff,-16.148376703615938,-7.216948295522931,-16.99842169736817,-6.714342001073763,109.2067808925974,2.084541781935628,0.2767468391057854,83.24743826503281,55.32573726319878,2.084541781935628
support_only,82,837da1fffffffff,837dacfffffffff,-16.99842169736817,-6.714342001073763,-17.858935750272202,-6.202992379115476,110.7822339044764,2.7026507043687933,0.6297804711104885,84.44839324487828,49.070297642275335,2.7026507043687933
support_only,83,837dacfffffffff,837dadfffffffff,-17.858935750272202,-6.202992379115476,-18.729718166437248,-5.683114054388631,112.32360208891696,2.754153353449131,0.7299758334021265,85.62336563880037,49.2027400517032,2.754153353449131
support_only,84,837dadfffffffff,837d1afffffffff,-18.729718166437248,-5.683114054388631,-19.61054446851416,-5.15495417773727,113.82610052152862,4.423980862383054,0.829375063017021,86.7687079379673,42.37443048487758,4.423980862383054
support_only,85,837d1afffffffff,837d1bfffffffff,-19.61054446851416,-5.15495417773727,-20.501165992753545,-4.61879310585652,115.28484880398769,4.754203243954817,2.2697261184170925,87.88069985454678,43.547310715545,4.754203243954817
support_only,86,837d1bfffffffff,837d19fffffffff,-20.501165992753545,-4.61879310585652,-21.390415606521938,-5.181269433173919,116.69490069218791,29.541373453597664,69.76546594249285,88.95557090700355,39.52115688463034,29.541373453597664
support_only,87,837d19fffffffff,837c24fffffffff,-21.390415606521938,-5.181269433173919,-22.30115995971573,-4.636387626015981,117.69207243551908,5.020698474941489,3.324316155071484,89.71570679292657,43.19480228803826,5.020698474941489
support_only,88,837c24fffffffff,837c25fffffffff,-22.30115995971573,-4.636387626015981,-23.220838525838293,-4.084121974433741,119.03122373566691,7.661982283835588,4.233592994515552,90.73653090545338,38.92354169841186,7.661982283835588
support_only,89,837c25fffffffff,837d52fffffffff,-23.220838525838293,-4.084121974433741,-24.149102706576763,-3.524864755156263,120.30888522666108,8.176257021722344,5.608937431420891,91.71048183804017,38.10552230283953,8.176257021722344
support_only,90,837d52fffffffff,837d53fffffffff,-24.149102706576763,-3.524864755156263,-25.085579351200195,-2.9590420304868745,121.52008905406812,11.639519372352432,6.969926516974004,92.63377263577556,35.8936150430075,11.639519372352432
support_only,91,837d53fffffffff,837d5efffffffff,-25.085579351200195,-2.9590420304868745,-26.02987114112275,-2.3871128739849907,122.659969381685,15.617275274041246,8.325199660405367,93.502694111413,31.7656689746538,15.617275274041246
support_only,92,837d5efffffffff,837d58fffffffff,-26.02987114112275,-2.3871128739849907,-26.981557131950265,-1.809568266153164,123.72380597699576,16.400300655278755,9.71722897183298,94.31364807020896,34.84037683759827,16.400300655278755
support_only,93,837d58fffffffff,837d59fffffffff,-26.981557131950265,-1.809568266153164,-27.94019345653789,-1.2269296538700087,124.70706865800848,20.465250702747923,11.052445942303256,95.0631811913841,36.13264195672023,20.465250702747923
support_only,94,837d59fffffffff,837c64fffffffff,-27.94019345653789,-1.2269296538700087,-28.905314190808017,-0.6397471728732804,125.6054619124558,20.88011695668092,12.514316496365437,95.74801904097583,35.27331477700813,20.88011695668092
support_only,95,837c64fffffffff,837c65fffffffff,-28.905314190808017,-0.6397471728732804,-29.876432382152373,-0.0485975386020858,126.41496894540504,24.47654683301386,13.742038551874929,96.36509964897242,36.25146203907065,24.47654683301386
support_only,96,837c65fffffffff,838092fffffffff,-29.876432382152373,-0.0485975386020858,-30.85304123820074,0.5459183829938776,127.1318943737071,24.81971394330432,14.902101306820596,96.9116060549428,36.83530073538015,24.81971394330432
support_only,97,838092fffffffff,837c6cfffffffff,-30.85304123820074,0.5459183829938776,-30.84891790098236,1.6936357793381736,127.6213512309254,46.412289478453005,44.82899061449592,97.28471502465732,37.420567475114034,46.412289478453005
support_only,98,837c6cfffffffff,837c68fffffffff,-30.84891790098236,1.6936357793381736,-30.844808016059243,2.8362586135921264,127.0548583046741,49.389868864807205,43.54287198283743,96.85288208790898,30.382339491968175,49.389868864807205
support_only,99,837c68fffffffff,837c6bfffffffff,-30.844808016059243,2.8362586135921264,-30.84071151774895,3.9729185961614175,126.39181586043271,54.0881069845798,43.06340162044015,96.34745024115978,28.471646806477267,54.0881069845798
support_only,100,837c6bfffffffff,837c4dfffffffff,-30.84071151774895,3.9729185961614175,-30.8366283407957,5.102775222228874,125.63531342863992,60.30294697621036,42.61683960743211,95.77077460826152,25.914655351745747,60.30294697621036
support_only,101,837c4dfffffffff,8356cdfffffffff,-30.8366283407957,5.102775222228874,-31.81176703312305,5.701823240201209,126.84606942497672,39.82563360253096,55.67075091560037,96.69372402802507,28.66029174485948,39.82563360253096
support_only,102,8356cdfffffffff,8356ccfffffffff,-31.81176703312305,5.701823240201209,-32.79128446687816,6.300656175483928,127.14993829656456,38.73034841935304,58.24325831867949,96.92536079015116,29.784932606901165,38.73034841935304
support_only,103,8356ccfffffffff,8356c1fffffffff,-32.79128446687816,6.300656175483928,-33.774634102859615,6.89861167980823,127.35332755207683,37.15942831823303,67.95260148793375,97.08040276056396,28.179099583036525,37.15942831823303
support_only,104,8356c1fffffffff,8356c0fffffffff,-33.774634102859615,6.89861167980823,-34.76125609682831,7.495025847674215,127.45526634891498,35.98622066695904,69.58913745752962,97.15810987386988,33.10215972458891,35.98622066695904
support_only,105,8356c0fffffffff,8356c6fffffffff,-34.76125609682831,7.495025847674215,-35.7505791186495,8.089236879433,127.45526634891428,33.542739519944774,77.1092875263018,97.15810987386936,33.98666798585036,33.542739519944774
support_only,106,8356c6fffffffff,8356f3fffffffff,-35.7505791186495,8.089236879433,-36.74202227080571,8.68058875018835,127.3533275520768,31.21260333734266,82.54631143507339,97.08040276056396,36.15650471338339,31.21260333734266
support_only,107,8356f3fffffffff,8356f2fffffffff,-36.74202227080571,8.68058875018835,-37.7349970907928,9.268434837074064,127.14993829656365,30.14415204124045,83.43538709462712,96.92536079015046,34.84593140342298,30.14415204124045
support_only,108,8356f2fffffffff,83568dfffffffff,-37.7349970907928,9.268434837074064,-38.72890962055335,9.8521414580448,126.84606942497868,27.62323360997452,86.71530274779377,96.69372402802658,37.04852516380659,27.62323360997452
support_only,109,83568dfffffffff,83568cfffffffff,-38.72890962055335,9.8521414580448,-39.72316252500072,10.431091276990724,126.44316274658782,26.24181256027754,86.90893834572773,96.38659155363472,35.296549682402016,26.24181256027754
support_only,110,83568cfffffffff,835681fffffffff,-39.72316252500072,10.431091276990724,-40.71715724087251,11.004686532696082,125.94311405019508,23.668705581290293,87.41092765989725,96.00540851131608,35.87445333402424,23.668705581290293
support_only,111,835681fffffffff,835680fffffffff,-40.71715724087251,11.004686532696082,-41.71029613664492,11.5723520528193,125.34825103839884,21.07646588619761,85.75099215188088,95.55194928977414,37.04175306252381,21.07646588619761
support_only,112,835680fffffffff,835686fffffffff,-41.71029613664492,11.5723520528193,-42.70198466405434,12.133538018552592,124.6613066572028,19.99495294631993,84.93871412307418,95.02829719145464,38.98602457577109,19.99495294631993
support_only,113,835686fffffffff,8356b3fffffffff,-42.70198466405434,12.133538018552592,-43.69163348191324,12.687722450773752,123.88538838188832,17.891501668395787,80.89333579082286,94.43682101941656,44.27560950697955,17.891501668395787
support_only,114,8356b3fffffffff,8356b2fffffffff,-43.69163348191324,12.687722450773752,-44.67866053337053,13.23441339416065,123.0239440884801,16.79717380773129,79.51700634613563,93.78014906142896,43.788749329895126,16.79717380773129
support_only,115,8356b2fffffffff,835eb2fffffffff,-44.67866053337053,13.23441339416065,-45.66249305854048,13.773150781720457,122.08072518831771,15.237010876743074,74.24378324431672,93.06114098775537,47.93626748143921,15.237010876743074
support_only,116,835eb2fffffffff,835eb3fffffffff,-45.66249305854048,13.773150781720457,-46.64256952548715,14.303507968305668,121.05974773064835,14.491108622200551,72.55989813514346,92.28285819997764,47.88154587712644,14.491108622200551
support_only,117,835eb3fffffffff,835e86fffffffff,-46.64256952548715,14.303507968305668,-47.618341463876135,14.825092927768916,119.96525218481364,13.998717959634265,67.73724187255097,91.44853317328506,59.69731940059707,13.998717959634265
support_only,118,835e86fffffffff,835e80fffffffff,-47.618341463876135,14.825092927768916,-48.58927518715799,15.33754911428124,118.80166260100542,13.467048426833887,66.53585205519434,90.56153832505144,61.61271981971008,13.467048426833887
support_only,119,835e80fffffffff,835e81fffffffff,-48.58927518715799,15.33754911428124,-49.55485339088808,15.840555993854553,117.57354581791436,13.419439494177368,61.97559994603805,89.62535491915862,68.81425383287382,13.419439494177368
support_only,120,835e81fffffffff,835e8cfffffffff,-49.55485339088808,15.840555993854553,-50.51457661667436,16.33382925714324,116.28557133990834,12.898908873916945,60.68194405188692,88.64354248069665,69.03941595736552,12.898908873916945
support_only,121,835e8cfffffffff,835e88fffffffff,-50.51457661667436,16.33382925714324,-50.47971345427106,17.3480670069471,112.8392639444729,60.66317055182054,85.84232274422382,86.01645046499118,72.78689508569519,60.66317055182054
support_only,122,835e88fffffffff,835e8bfffffffff,-50.47971345427106,17.3480670069471,-50.44495421189286,18.348232347193584,111.2742995401061,59.92240958370112,82.58084414691704,84.82349086509576,74.49864435423483,59.92240958370112
support_only,123,835e8bfffffffff,835ed6fffffffff,-50.44495421189286,18.348232347193584,-51.395757743490925,18.81306769374496,112.75776815948224,15.486774141838987,48.21206336712669,85.95432689286115,77.69048694218843,15.486774141838987
support_only,124,835ed6fffffffff,835ed0fffffffff,-51.395757743490925,18.81306769374496,-52.33984372734047,19.267351776710896,111.35100616814732,15.248062002024533,46.80189458916725,84.88196370194883,77.17032360098915,15.248062002024533
support_only,125,835ed0fffffffff,835ed3fffffffff,-52.33984372734047,19.267351776710896,-52.30265025359757,20.23440429503883,107.60190616213518,56.42401622897005,73.24301760884453,82.02405534910693,79.46525673812567,56.42401622897005
support_only,126,835ed3fffffffff,833ad2fffffffff,-52.30265025359757,20.23440429503883,-52.399036954864094,21.225249956105067,110.63218965640291,50.47557246615722,68.73241413864861,84.33401573849609,83.71297422683666,50.47557246615722
support_only,127,833ad2fffffffff,833ad6fffffffff,-52.399036954864094,21.225249956105067,-52.58765909976777,22.24488238847084,115.03981150927105,46.668743671475205,62.32804164497718,87.69390992357522,86.00371387716028,46.668743671475205
support_only,128,833ad6fffffffff,833a89fffffffff,-52.58765909976777,22.24488238847084,-52.78043403015101,23.271624354977394,115.8671247056952,45.56382749417856,54.43560359631034,88.32456402474227,88.39939830428358,45.56382749417856
